Speech Duration,Pitch,Speech Rate,Jitter,Shimmer,MFCCs,Mood,Sentiment Score,Speaker ID,Age Group,Gender,Language
11.05,151.88,112,0.058,0.067,"[5.969, 5.411, -2.302, -4.079, -2.995, -9.36, 8.3, -8.719, -8.439, -5.53, 1.977, -2.885, 4.899]",Calm,0.23,5c865033-0892-4a5a-92ad-bd854034d4e1,Child,Male,English
19.85,104.37,56,0.019,0.079,"[-7.401, 0.974, -1.957, 1.111, -7.795, 8.539, 6.229, 1.262, 9.66, -9.723, -7.421, 6.481, -0.898]",Sad,-0.69,1fcd91e9-57da-4e0b-81f1-2f88cd02c152,Child,Male,English
9.31,208.29,160,0.09,0.09,"[5.771, 4.302, -0.135, 6.651, 0.681, 7.424, -9.963, 6.164, 0.771, -6.836, -3.85, 6.539, 5.813]",Excited,0.76,a426d0d8-3cc5-4744-9aaa-c4fe5d152e9f,Child,Male,English
9.08,299.01,192,0.091,0.076,"[-9.422, -9.284, -1.04, 2.323, -0.828, -8.663, -8.958, -6.964, -6.342, -4.438, -5.713, 4.594, -2.339]",Angry,-0.74,7702cda8-e910-4f38-a5d7-1e5008fc51f0,Child,Female,English
8.93,197.97,174,0.062,0.087,"[-6.063, 6.814, 8.606, -7.235, 1.889, -7.156, 2.398, -5.782, -3.139, 6.319, -9.277, 1.976, 1.502]",Happy,0.46,46636a32-a28a-4a94-9736-31645b8a44a3,Child,Female,English
7.97,297.6,161,0.056,0.087,"[-2.352, 6.258, 1.316, 5.168, 7.929, 6.543, -2.394, 0.948, 5.704, 7.003, -4.439, -6.029, 3.025]",Surprised,0.19,42bbf49d-1294-4b1d-90be-7ca48bfa297f,Senior,Female,English
8.57,217.07,189,0.018,0.052,"[7.999, 0.485, -1.066, 4.192, -7.059, 5.997, -4.022, -5.161, -9.971, 5.515, 7.383, -4.272, -6.785]",Excited,0.78,06d8b8b6-9357-4073-ab9f-e39784d6950a,Adult,Female,English
13.7,179.74,115,0.011,0.089,"[-8.692, 1.958, 0.079, -6.128, -1.561, -0.274, -3.276, -1.325, -6.069, -9.66, -1.806, 1.444, 2.509]",Neutral,0.0,c84d0a02-7e72-4290-b065-b9b7b6ca1f5b,Senior,Female,English
9.31,236.13,166,0.094,0.027,"[6.837, -9.202, 2.669, 5.543, -3.416, 1.798, -4.403, -8.041, 6.218, -2.574, 6.184, 5.278, -5.845]",Excited,0.54,c2ceeb31-b6af-4c10-b0b4-83938bc38414,Child,Male,English
13.45,226.81,142,0.035,0.049,"[-6.165, 1.661, -1.769, 6.474, 2.576, -7.162, -1.992, 3.989, -1.15, 0.67, 7.006, 9.766, 0.712]",Fearful,-0.19,86aa17a8-ec5e-47d2-a5ba-cff992fdc680,Senior,Female,English
6.9,229.65,194,0.069,0.053,"[6.112, 4.293, -2.949, 0.715, -5.532, 7.389, 1.114, 7.242, 9.364, -1.364, 2.072, 2.49, 8.978]",Excited,0.88,e2e334b1-1eb6-40ba-9a85-2afa0c88bcd9,Adult,Male,English
10.14,132.86,63,0.026,0.092,"[6.282, 3.221, 4.124, -7.913, 9.81, -2.364, -7.87, 8.212, -4.381, -7.73, 0.163, 6.968, 2.259]",Bored,-0.09,49f272a9-1171-46bf-9f49-7f9e3bc67700,Child,Female,English
15.62,142.35,52,0.063,0.038,"[5.138, 2.598, -3.145, 9.221, 8.817, 5.105, -4.719, -3.406, -4.186, -5.857, 3.354, 4.208, -5.82]",Sad,-0.44,2ddc2291-adb6-4cbd-b588-a3a4cbcb5994,Adult,Female,English
5.32,280.48,150,0.049,0.046,"[6.654, 4.948, 1.251, 5.831, -0.902, 9.049, -7.325, 5.205, 2.058, -4.933, -7.098, -4.381, -3.746]",Angry,-0.85,7f8218e8-a09a-4fc8-b55f-012d9b2d3bfa,Senior,Female,English
5.0,209.07,123,0.022,0.095,"[-9.805, 6.514, 3.825, 0.816, -4.324, 8.155, -1.787, 0.839, -9.069, -8.855, 4.471, -5.434, 5.098]",Happy,0.35,5bf453c3-5019-4ade-9e90-a79dd5d517b0,Senior,Female,English
12.43,104.74,83,0.065,0.087,"[-8.89, -3.969, 8.765, -2.506, -1.278, -5.728, -1.09, -3.167, -4.816, 2.205, -4.141, 6.01, -0.451]",Sad,-0.25,0ee1736a-d0f6-488b-9a8a-6bd3122348ee,Adult,Female,English
18.31,130.66,63,0.016,0.061,"[-1.89, 5.0, -6.369, -4.991, -6.632, -0.759, -2.127, -0.235, -9.06, -1.337, -1.94, -9.623, -4.534]",Sad,-0.23,bc7ddb15-51e2-45b8-9b72-3d1149ef5377,Senior,Female,English
5.08,237.72,157,0.04,0.016,"[2.592, 9.458, 8.685, -6.003, 4.572, -7.684, -4.522, -2.624, -5.892, -8.549, 3.434, -6.411, 7.46]",Excited,0.56,7ba416ed-b10d-47dc-8574-af9e43250cb2,Senior,Male,English
12.21,140.04,66,0.064,0.027,"[-2.05, 0.12, 1.229, 8.258, 3.132, 7.607, 9.721, -2.21, 9.411, -7.647, 6.788, 0.532, 2.621]",Bored,-0.11,89ac3fa8-b80b-46ac-bde4-7826f55a299e,Senior,Male,English
4.23,262.45,132,0.086,0.099,"[-1.592, -1.758, -0.178, -1.594, 0.811, 1.137, -4.885, -7.507, -6.944, 3.693, -2.12, -7.269, 9.556]",Surprised,0.46,22f4ef15-60d2-460f-98e0-4d47d95df37a,Senior,Male,English
8.1,218.18,113,0.03,0.011,"[5.231, 2.183, -7.471, -3.567, 5.88, 3.652, 2.785, 0.015, 2.337, 4.872, -8.24, 3.521, 7.216]",Confused,0.14,e4bc06f3-15b2-4952-b68b-19dcdae68fb9,Senior,Female,English
8.72,238.4,124,0.091,0.067,"[9.004, -8.75, -2.406, -5.385, -9.703, 7.118, 0.608, 4.564, 5.102, -2.975, 7.481, 0.893, 8.172]",Happy,0.68,41780f1e-357b-4bd1-84f6-994f14009011,Child,Female,English
5.96,200.87,159,0.069,0.026,"[-2.205, -1.045, -6.594, -6.479, -4.211, 4.349, 3.709, 7.627, -0.925, 0.422, -5.509, 8.695, 8.531]",Happy,0.72,552c9beb-4ce5-47db-aa4b-cbdd491a7d35,Child,Female,English
5.87,244.63,133,0.08,0.04,"[-3.124, 3.147, -0.686, 8.253, 1.965, -9.018, 5.828, -4.812, -9.328, 7.795, 9.932, 8.767, 1.864]",Surprised,0.3,2164ee0a-e03c-42ef-98e8-9e353fd20fea,Adult,Female,English
15.05,168.32,118,0.068,0.057,"[-9.046, -7.655, -8.049, 7.323, -1.625, 9.328, -3.254, -5.795, 6.265, -4.785, 3.726, 3.791, 0.963]",Calm,0.27,6a148672-4cbf-42cf-89de-2b392f60e31e,Adult,Male,English
7.9,287.68,154,0.017,0.047,"[9.574, -9.114, -2.064, -1.918, 0.346, -2.198, 4.169, -6.792, 0.759, -8.656, -8.785, 1.271, 1.574]",Surprised,0.55,2b92d37f-c6a6-473f-bd66-0442cc85204b,Senior,Female,English
5.55,208.35,151,0.061,0.075,"[9.106, 1.252, -4.482, 9.33, -7.059, -6.142, -2.576, -5.003, 9.902, 8.165, -8.808, -0.021, 2.643]",Happy,0.6,c05688a9-2c62-459f-842f-fbb184e020a7,Adult,Female,English
7.88,258.07,138,0.057,0.077,"[1.718, -6.619, -3.674, 2.973, 4.716, 6.629, 8.867, 1.747, -5.739, 1.346, 1.078, -6.452, 1.101]",Fearful,-0.45,60499696-d7b7-4a2c-8ade-e87a337441bb,Adult,Female,English
10.6,144.98,127,0.048,0.051,"[1.963, -6.746, -1.555, -8.718, -3.518, -4.586, 3.151, 8.298, -6.132, 6.465, 2.748, -6.62, 7.187]",Neutral,0.0,f049f6ef-000c-4da3-a817-32ef9b17a16f,Senior,Male,English
7.14,269.9,111,0.044,0.052,"[-3.079, -5.534, -5.941, 0.976, -6.708, -0.704, -3.3, 7.738, -6.873, -6.06, 7.553, 1.659, 9.629]",Fearful,-0.37,80e7764a-2e17-4385-9cd3-4e567ec98620,Senior,Male,English
19.65,165.82,60,0.093,0.05,"[6.628, 4.914, 5.359, -8.439, -7.416, 1.36, 1.17, -6.319, -8.965, 2.574, -9.881, 4.537, -9.793]",Bored,-0.08,b0679cad-5453-42eb-b463-61980bdce3fd,Child,Male,English
13.28,169.54,119,0.093,0.051,"[4.216, 5.501, -4.723, -7.992, -1.693, -9.733, 3.136, -7.749, -6.802, 0.863, 2.776, 0.767, 8.288]",Calm,0.24,bd127add-970e-4998-b90b-c27f772613c7,Senior,Male,English
13.36,172.89,100,0.07,0.09,"[-9.169, -7.008, 5.912, 9.619, -8.182, 4.254, -5.437, -3.501, 5.449, 2.165, 0.862, 3.909, 4.169]",Neutral,0.0,33343f6f-a51c-40d5-ba7f-414b7f4a077a,Adult,Male,English
10.69,142.74,93,0.011,0.055,"[-4.619, -2.952, 8.814, -7.812, -1.325, -7.618, -3.073, 8.001, -5.914, 8.344, 1.147, 1.435, -3.059]",Calm,0.13,63c385a5-b296-4da7-8ee1-33f91acbf5f1,Child,Female,English
5.97,292.26,132,0.093,0.043,"[5.588, -3.498, -0.146, 7.329, 9.668, 1.681, 3.831, -0.119, -4.119, -6.586, 9.503, 3.902, -7.779]",Surprised,0.58,babd8288-9893-485e-b08b-c4552cdf933c,Adult,Female,English
3.02,253.87,130,0.081,0.076,"[-6.062, 7.243, 0.805, -8.88, -6.609, 5.364, 2.671, -0.481, 6.76, -2.359, -2.953, -4.442, 1.333]",Surprised,0.11,a54cb585-fce0-4385-9102-e7fff481ed1a,Senior,Male,English
9.08,341.09,181,0.07,0.08,"[9.013, -3.322, -5.941, -8.15, -7.088, 3.904, -8.64, 6.403, -1.292, 8.185, -3.637, -1.248, -7.564]",Angry,-0.59,6a07c14f-3437-4ae6-b1e6-0b5316f7de92,Child,Female,English
9.78,217.92,115,0.035,0.014,"[2.198, -1.318, -3.125, 1.714, -6.797, -2.481, 8.446, 2.895, 4.067, -9.401, 7.807, -5.856, -1.615]",Fearful,-0.52,3c706121-72fb-48c1-948d-8a2711625e4c,Child,Male,English
8.44,185.15,146,0.034,0.037,"[-9.133, 5.52, -2.561, 3.995, 0.41, 2.155, 6.22, 2.047, -7.713, -1.099, 2.755, 4.66, 5.19]",Fearful,-0.54,3278f1fa-8e11-4c14-b894-8deff3eedd3c,Adult,Female,English
6.82,339.21,142,0.07,0.096,"[-5.185, 1.757, -9.879, -6.138, 6.934, -2.269, 5.755, 1.335, 0.47, 8.174, -1.984, 9.796, -0.984]",Angry,-0.84,9e90538b-6761-4d5c-a2db-f3d87528cb95,Senior,Female,English
7.95,228.89,143,0.085,0.077,"[1.381, 6.793, 8.772, 8.61, 9.312, -7.534, -1.081, 6.087, -2.583, -0.159, -4.351, -5.988, -8.264]",Happy,0.79,1676880e-56fa-44b1-aa5f-9f98429563d7,Senior,Male,English
8.26,186.4,137,0.036,0.071,"[-0.518, 1.18, -2.113, 2.289, 9.082, -3.247, -3.373, -8.418, -0.672, 6.489, 5.19, -4.714, 7.435]",Happy,0.7,f3b23cc2-f815-47e2-906c-815a66043c8e,Adult,Female,English
9.27,331.63,142,0.02,0.058,"[-8.301, -7.627, -2.886, -1.703, 5.837, -6.553, -1.94, 7.29, -5.377, -7.679, -6.086, 4.312, 8.906]",Angry,-0.89,d16033ad-e6fe-45dd-8ced-92bee7595425,Senior,Male,English
11.82,232.72,141,0.077,0.025,"[2.667, 3.971, 8.838, 9.291, -8.66, 4.792, 4.092, 7.909, 0.359, 3.439, -2.096, 1.49, 3.113]",Fearful,-0.21,32549137-2b2e-4f20-852f-e41649d05f34,Adult,Male,English
11.36,233.94,128,0.03,0.053,"[2.047, 2.319, 1.262, -2.586, 8.604, 0.366, 3.523, 0.646, 4.998, -9.876, -2.761, 0.941, 0.037]",Fearful,-0.58,83e4b50c-54f4-4684-95bd-61d0be683c5b,Senior,Female,English
6.07,196.5,126,0.052,0.04,"[-2.974, -1.919, -6.097, 1.724, 4.341, 5.173, 0.642, 9.979, 9.305, 6.485, -4.416, -6.542, -0.352]",Happy,0.31,2d2cbf69-0183-4517-8119-1372e93559a1,Senior,Male,English
12.4,206.56,150,0.076,0.067,"[-3.98, -3.521, 2.755, -1.532, 9.976, 3.637, 3.891, -4.133, -0.044, -4.591, 0.95, 6.597, 4.452]",Fearful,-0.37,e26f6483-e95a-42f3-a35e-47b70bca951a,Senior,Male,English
11.27,240.8,156,0.097,0.038,"[0.936, -8.013, 2.006, -3.35, 7.29, 4.39, -6.377, 0.457, -1.868, -9.208, 8.305, 9.12, -2.756]",Fearful,-0.39,883a44e5-1542-4c7c-8c28-1c3fa8976cf0,Child,Female,English
19.77,128.81,80,0.054,0.047,"[-5.475, -0.397, 8.424, -7.008, -8.277, -6.841, -2.035, -7.373, -0.069, 1.951, 9.665, -9.987, 7.353]",Bored,-0.11,781fd00a-7b49-45b9-8a13-627fc49decb6,Adult,Female,English
13.59,244.34,127,0.063,0.05,"[-3.435, -9.243, -7.921, 8.197, 9.403, -3.525, -5.07, -9.103, -0.892, 2.827, 5.227, 5.688, -9.378]",Fearful,-0.51,88264cbd-017a-48c3-b6b9-82f91e15eaf5,Adult,Male,English
12.97,149.61,117,0.076,0.03,"[9.002, -2.383, -1.741, 1.367, 7.629, -1.45, 3.433, 5.792, -3.164, 2.273, 6.447, -1.329, -9.955]",Neutral,0.0,bba17b2f-1ccf-4aed-804b-11e10147aeee,Adult,Female,English
19.53,111.43,90,0.043,0.09,"[3.571, 7.532, 1.138, 7.006, 2.386, 8.355, 3.869, 5.178, -6.094, -7.996, -6.144, 7.496, -8.64]",Sad,-0.32,3400f84a-d4a8-41c7-a276-615bee1d23b2,Child,Female,English
10.73,147.32,93,0.087,0.092,"[-9.146, -6.744, -7.075, -0.308, 9.339, -5.365, -7.607, 4.152, 2.39, 8.076, 3.602, 8.486, -9.276]",Neutral,0.0,1932e809-d218-46b0-8a54-0091d342b5e1,Child,Male,English
13.66,145.17,113,0.06,0.031,"[3.268, -0.628, 2.452, 9.539, -1.296, -8.878, 4.862, -1.816, -0.487, 9.571, -5.854, -3.634, -9.425]",Neutral,0.0,f0266688-01e1-49da-8ea8-5c338ca59cca,Adult,Male,English
7.05,339.05,172,0.027,0.059,"[-8.07, 8.514, -1.664, -8.164, 5.143, 3.486, -6.883, -1.489, -0.039, 9.528, 3.229, 8.97, 7.766]",Angry,-0.56,a2f79d86-cd73-40ca-abd7-675eb1489ee9,Adult,Female,English
5.25,237.25,208,0.064,0.028,"[-2.807, -9.133, 2.784, 1.956, 5.539, -2.194, 4.615, -6.699, 5.069, 1.36, -9.089, -8.084, 1.485]",Excited,0.85,cebc9da5-df0e-45f6-afe2-f0effa96a502,Senior,Male,English
9.64,214.86,161,0.025,0.092,"[-5.038, -2.331, -4.906, -1.381, 4.885, -7.442, 4.705, 4.874, -1.949, -9.853, 4.864, 3.493, 1.376]",Happy,0.51,db454c8a-2905-4c46-8df0-43f4e85d9a2f,Adult,Female,English
13.93,152.72,120,0.058,0.084,"[8.602, 9.634, 7.608, 4.456, 7.903, 1.231, -2.999, 3.906, -4.974, 9.273, 2.262, -7.778, -2.963]",Calm,0.24,551a4a69-8b1b-4e01-bf79-a82031abcd70,Adult,Male,English
9.15,259.15,218,0.076,0.024,"[-9.884, 3.945, 8.271, -5.714, 9.064, -6.05, -5.44, 4.055, -3.699, -9.629, 2.37, 3.021, -2.545]",Excited,0.7,0f4c5930-3c76-4ae3-a575-f30ad33fc55c,Child,Female,English
11.69,144.02,99,0.068,0.076,"[7.166, -5.164, 8.103, -3.646, 3.128, -3.243, 0.076, 1.52, -9.375, -8.414, 5.997, -3.42, 3.255]",Neutral,0.0,eba229c4-279e-4e28-8339-8a2019e0609c,Senior,Male,English
5.35,208.47,174,0.056,0.018,"[9.605, -2.763, 0.37, 9.908, 9.027, 5.388, 3.482, 3.31, 4.627, -3.578, -4.607, 4.539, 6.117]",Happy,0.65,34f31aed-5a98-4a3c-b4a8-a2ed50ebf781,Child,Female,English
10.77,158.44,93,0.093,0.084,"[2.795, 0.019, -5.641, 2.895, -6.118, -9.315, -0.859, -4.776, 2.939, 6.115, -3.019, 4.922, -6.52]",Calm,0.04,e82d19f8-0d35-4325-baca-ff66c1a60192,Adult,Female,English
15.88,215.45,113,0.081,0.043,"[3.533, -1.985, 8.886, 7.473, -8.829, -0.79, 4.037, -8.067, -6.737, -5.297, -8.172, 8.806, -7.222]",Confused,0.16,95aeb9f5-254f-4646-8d5a-89dbc430c5af,Adult,Female,English
7.78,183.43,123,0.027,0.032,"[-2.117, -8.511, -4.48, -0.07, 1.721, 2.803, -4.371, -4.404, -2.394, 7.501, -5.455, -9.354, 3.249]",Fearful,-0.28,979ab278-b482-4198-86f1-33d60a85c616,Adult,Male,English
12.54,262.27,137,0.089,0.077,"[5.171, 3.618, 7.603, 1.041, 9.689, 7.774, 1.248, 7.095, -4.54, -0.213, 6.646, -5.6, -4.188]",Fearful,-0.42,cc4221a3-dedb-4e06-939f-e257fa80c26f,Senior,Male,English
12.37,154.06,99,0.015,0.049,"[-7.855, -1.427, -9.52, -0.61, 1.679, 6.757, 2.378, 5.389, 9.475, -9.412, 2.212, 3.601, 3.198]",Confused,-0.22,40fc1538-5135-4551-ab9c-3e7de29eaa98,Child,Female,English
10.33,177.29,108,0.093,0.07,"[9.267, -4.006, 9.463, 9.31, -5.602, -1.497, 0.334, 5.51, -6.42, 7.012, 7.088, -7.623, -6.856]",Confused,-0.24,77abdb45-5cd2-4821-9c43-0f08745cfaba,Adult,Female,English
13.74,133.88,61,0.049,0.099,"[-9.793, -1.557, 0.546, 6.39, -7.853, -5.396, 7.201, -0.939, -9.324, -8.127, 6.332, 1.532, -5.963]",Sad,-0.68,7e28d76f-3b9f-4ac2-af53-c3228ee88b92,Child,Female,English
10.73,208.96,160,0.054,0.025,"[-5.982, 1.874, -5.116, -2.473, -0.178, -7.237, 1.174, 1.93, -1.01, 4.05, 9.345, -1.136, -7.487]",Excited,0.8,3777aac7-745a-409b-9e5b-dc0e070ad490,Adult,Male,English
8.08,298.17,187,0.095,0.04,"[-4.758, -6.418, -0.872, 3.816, -2.836, 6.63, 7.288, -9.32, 6.288, -4.603, -8.954, -0.613, 9.699]",Angry,-0.86,510c9dde-87ce-40a0-8ee9-8dea7fdebec1,Adult,Male,English
8.06,239.65,185,0.035,0.073,"[-8.233, 1.445, -5.357, -0.426, 8.508, 2.115, -3.382, -9.331, -4.969, 0.128, 7.255, -8.809, 6.632]",Excited,0.72,5590d865-3cc9-4602-831a-7b6b4419d41e,Senior,Male,English
14.81,179.57,99,0.053,0.025,"[-6.853, 1.465, -9.827, -8.954, 0.859, -8.673, -8.906, -9.897, 2.152, -7.042, -1.81, -8.463, 3.647]",Confused,-0.33,a5418d37-ca8a-4f47-b673-05e68c2f8ae8,Adult,Male,English
15.68,176.96,113,0.019,0.075,"[8.539, -4.91, 4.394, 2.381, -8.13, -4.799, -4.551, -9.531, -2.623, -2.347, -5.631, -8.099, -3.15]",Confused,-0.32,e89c2ed6-6baa-4631-98a4-b82ebd7608cd,Senior,Male,English
12.7,141.85,104,0.091,0.078,"[-1.338, 2.22, -9.917, -1.347, -3.472, 2.452, 7.775, 8.879, -8.183, -2.083, -7.011, 2.013, 0.246]",Neutral,0.0,0db1ad02-d174-4b55-95a5-353e1c9da439,Adult,Male,English
10.41,151.42,124,0.043,0.095,"[-9.793, -5.492, -1.608, -0.814, -9.401, -3.746, -7.142, -6.665, 2.291, -1.15, 0.13, 5.441, 4.936]",Calm,0.08,d6a12d90-9a21-4d7a-885a-c79e4fdbf320,Adult,Female,English
11.57,181.62,85,0.056,0.052,"[1.352, 3.904, -3.38, 3.695, -2.68, -6.784, -0.171, -4.956, -9.124, 4.464, 3.771, 3.042, 7.224]",Confused,-0.23,249b366f-4087-4bea-b123-e4404c4b8d12,Child,Male,English
11.28,165.47,105,0.093,0.099,"[-4.463, 9.764, 7.086, 8.957, 3.883, -3.756, -9.314, -6.327, 4.563, 1.361, -1.271, -6.997, 4.145]",Neutral,0.0,3bb27fd3-7c10-43b4-b8d8-9181075be78d,Senior,Female,English
10.62,146.69,119,0.086,0.023,"[-1.178, 5.955, 2.256, -2.963, 1.41, -0.377, -0.464, -1.733, 2.157, -1.473, 4.366, -7.561, 9.652]",Neutral,0.0,46c8dbc9-a4d1-4360-a1bd-1e2d4b186386,Senior,Male,English
9.91,261.53,139,0.052,0.063,"[-4.823, 6.14, 5.836, 4.753, -9.126, -9.731, -4.272, 2.322, -5.697, -7.714, 3.707, 1.073, -7.023]",Fearful,-0.45,7fd35a0f-2aef-4356-8638-1455f1314ff6,Senior,Male,English
18.17,144.89,64,0.054,0.036,"[-8.301, 2.398, 2.266, -7.729, 7.321, 4.912, 0.89, -3.432, 1.69, 7.563, 5.608, 4.524, -4.717]",Bored,-0.1,f8468dff-76fc-44e3-aefe-08ddda3fdcfd,Senior,Male,English
12.02,143.28,107,0.069,0.034,"[-4.2, 9.291, -0.122, 2.684, -0.063, -7.299, -9.537, 6.349, -3.03, -6.082, -9.483, -2.079, 9.742]",Calm,0.11,1dade85f-f964-4f75-9922-1c12505ced22,Adult,Male,English
11.21,169.24,75,0.07,0.092,"[4.158, -6.014, 9.488, -4.404, 9.36, -5.937, 4.114, 6.333, 0.337, 7.713, -2.551, 7.686, 5.481]",Bored,-0.11,9ecc4d50-2d35-4311-b217-15b0a00a28a1,Adult,Female,English
10.01,195.96,148,0.068,0.088,"[3.012, -5.702, -3.15, -1.053, -2.008, 2.616, -8.445, 1.554, 9.917, -4.036, 4.559, -2.598, 8.907]",Fearful,-0.22,75c4f323-fc71-4df9-9df0-f6f84ddec9bc,Child,Female,English
9.04,349.33,166,0.03,0.071,"[-2.651, -0.007, 1.153, -8.234, -8.575, -3.32, 9.041, 9.226, -4.631, -7.411, 6.957, -6.668, 4.815]",Angry,-0.52,be4b5cc5-b5c0-47d4-9833-763161489709,Child,Male,English
9.56,224.27,153,0.06,0.084,"[6.413, 4.094, 4.764, -7.982, 3.115, -7.527, -0.607, -2.857, -3.987, 5.818, -3.986, -4.455, 1.172]",Happy,0.77,a29ad477-dd18-455b-a1fd-5b9b6449c52b,Senior,Male,English
9.73,179.22,127,0.082,0.018,"[3.505, 5.445, 1.335, -7.596, -7.405, -0.545, -1.621, -2.224, -4.994, -5.653, 6.924, 5.471, -1.691]",Neutral,0.0,19719ec0-4f8d-465e-887e-28934ec25f9e,Senior,Male,English
5.67,187.65,146,0.075,0.087,"[-7.978, -2.596, 2.269, 1.89, 0.637, 9.319, -8.042, -3.932, 8.91, 8.085, -9.11, -6.398, 0.605]",Happy,0.76,36977ced-4f09-4a1e-a5f9-99c6afc020df,Child,Female,English
13.97,127.44,71,0.054,0.079,"[5.524, -4.308, 9.619, 0.621, -1.755, 7.727, -0.482, -7.498, 1.486, -4.65, -5.779, 1.638, 1.006]",Sad,-0.26,7c283295-ffec-4dcd-bdb3-d012fa63e3d3,Adult,Female,English
11.61,207.45,217,0.093,0.056,"[6.473, -4.949, 8.87, 2.903, -1.619, 5.096, -0.506, 7.505, 3.222, 2.259, 2.82, -4.688, -7.445]",Excited,0.86,501605cb-542f-487f-9024-2e083a65976b,Adult,Female,English
16.28,100.65,88,0.012,0.081,"[1.307, 5.978, -4.125, -2.241, 0.633, 7.116, 6.243, 6.16, 7.932, 4.981, -7.466, -3.569, 7.014]",Sad,-0.31,a9710d8f-8a55-4e1c-a67e-11f573c1e65f,Adult,Female,English
12.35,167.73,96,0.041,0.083,"[1.43, 7.65, 7.956, -9.594, -9.109, 9.272, -8.179, 5.657, 7.132, 5.868, -0.819, 7.135, -3.986]",Calm,0.02,58561aa6-b190-449f-b56b-a6b3946cdd59,Child,Male,English
7.73,227.04,121,0.066,0.045,"[6.64, -0.154, 4.165, -8.228, -6.309, 6.892, -5.93, 5.717, 8.084, 4.04, 9.034, 6.022, -0.902]",Happy,0.77,faee8d07-5f76-4098-b7f4-490ea9782dec,Senior,Female,English
17.14,160.87,51,0.072,0.078,"[8.73, -0.341, -7.125, -1.674, 9.4, 9.907, 1.112, 1.731, 7.655, 8.749, -6.55, 9.343, -4.923]",Bored,-0.19,1ad3d85b-b229-4420-a7e3-53bafb6055b2,Adult,Female,English
15.66,146.04,100,0.014,0.025,"[-7.627, -9.833, -7.584, 1.882, 9.459, 2.598, 1.721, -1.997, -8.633, 0.685, 4.325, -1.604, 8.396]",Calm,0.21,4b9fddfa-7769-445c-83bc-1af1797f2999,Child,Male,English
9.95,349.61,196,0.034,0.038,"[7.316, -3.402, -7.42, 3.376, 4.97, -9.777, -4.716, 6.455, -8.019, 1.297, -3.911, -5.965, 3.933]",Angry,-0.53,9626746b-8f07-4861-91f0-333dc14897a9,Adult,Female,English
19.46,131.47,54,0.013,0.056,"[-1.414, 3.236, 1.112, 5.556, -4.852, -1.055, 4.4, 7.678, 7.075, -6.932, -3.962, -1.76, 0.412]",Bored,-0.25,411df450-6bc0-41c8-a2fb-7a9a5c239b92,Adult,Female,English
14.7,148.2,92,0.028,0.022,"[-9.67, -1.806, -0.865, -9.074, -4.332, -8.59, -3.529, -9.915, -3.741, -5.131, 6.489, -3.441, -0.541]",Calm,0.27,527de644-1e27-4594-979f-6d5acd00ff89,Senior,Male,English
16.99,102.49,85,0.062,0.096,"[7.61, -6.073, -4.616, -3.76, 9.309, 5.083, -0.669, 5.804, -7.169, -7.267, 7.188, -7.848, 5.03]",Sad,-0.55,2ea11810-7c15-4a72-b9e0-6a217a2580f0,Senior,Male,English
8.21,172.71,120,0.05,0.036,"[-3.612, 1.928, 5.648, 6.776, -8.369, -8.563, 7.039, 4.254, 7.036, -1.911, 4.601, 4.793, -2.91]",Neutral,0.0,7bdf20c0-c961-49e2-b003-82f3fef151bf,Child,Male,English
7.41,266.4,201,0.055,0.083,"[9.402, 0.634, -7.593, -6.084, 3.434, -5.624, 4.073, -8.631, -9.484, -3.516, 6.236, -7.969, -6.149]",Excited,0.81,fbb5f11b-1cf9-4384-bf39-a95b5038a52a,Child,Male,English
9.08,219.36,158,0.031,0.088,"[4.987, 7.283, -5.35, 4.037, 9.659, -7.102, 5.398, 9.55, -4.554, -1.655, 9.32, -1.061, 5.114]",Happy,0.76,48e60cf1-dac3-4746-87fa-74de0e69703d,Adult,Female,English
8.37,195.3,72,0.095,0.094,"[-2.091, 4.801, -8.569, -1.918, -8.635, -7.385, 2.482, -7.365, -8.546, 0.236, -9.376, 7.099, -4.845]",Confused,0.19,e0ddbd28-7597-4cd8-abdc-ca765e885f6b,Senior,Male,English
17.17,137.9,86,0.064,0.025,"[-6.437, -2.489, -2.05, -2.026, -7.81, 1.785, 2.825, -6.973, -4.737, -6.103, -3.333, 1.886, -1.11]",Sad,-0.35,1418f6e5-17a1-4107-94b4-d3b9c1542181,Senior,Male,English
8.34,198.27,87,0.091,0.013,"[1.84, 1.974, 3.201, -0.806, 3.49, -4.647, -7.14, -0.816, 2.153, 2.953, -4.016, -1.883, -0.24]",Confused,0.11,cc5a511d-37e2-4a12-a730-5db0528dab9c,Senior,Male,English
13.12,180.32,125,0.073,0.045,"[0.826, 5.19, -2.89, -1.859, -6.072, 6.277, -2.328, 1.497, -0.381, -0.206, -7.543, 1.805, 6.283]",Fearful,-0.14,b43553b0-290f-4651-b637-7bc4b72af29e,Adult,Male,English
4.06,263.58,131,0.031,0.021,"[4.111, -4.096, -2.304, -5.574, -6.682, 3.725, -3.139, 5.563, 0.106, -9.977, -2.972, -8.066, 5.67]",Surprised,0.56,6e353347-463c-4274-a3c6-2a9a0f8b5876,Adult,Male,English
16.32,157.82,78,0.064,0.034,"[-9.742, 1.05, 8.575, -6.862, 6.356, 2.112, -2.413, -3.121, 3.984, 8.677, -7.928, -4.125, -3.382]",Bored,0.05,ad066486-aa6a-427e-8f99-54d2777d18c3,Child,Male,English
